type,id,lat,lon,tags
node,370661435,47.5075596,7.7208992,"{'alt_name': 'Migrol Füllinsdorf', 'amenity': 'fuel', 'automated': 'yes', 'branch': 'Füllinsdorf', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'fuel:diesel': 'yes', 'fuel:octane_100': 'yes', 'fuel:octane_95': 'yes', 'name': 'Migrol Tankstelle Füllinsdorf', 'opening_hours': '24/7', 'operator': 'Migrol', 'self_service': 'yes', 'shop': 'no', 'website': 'https://www.migrol.ch/de/'}"
node,370683552,46.6116215,7.0615383,"{'amenity': 'fuel', 'brand': 'Charmettes', 'opening_hours': '24/7', 'source': 'survey'}"
node,370683555,46.6112522,7.0617905,"{'amenity': 'fuel', 'brand': 'Agip', 'fixme': 'Please check name and brand. Agip becomes Eni. See http://lists.openstreetmap.ch/pipermail/talk-ch/2019-January/009849.html for (german) discussion.', 'name': 'Agip', 'source': 'survey'}"
node,370746834,47.4595255,8.3854725,"{'amenity': 'fuel', 'branch': 'Otelfingen Landstrasse', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'name': 'Avia Landstrasse', 'operator': 'Avia Osterwalder Zürich'}"
node,370811535,46.6375519,6.9741129,"{'amenity': 'fuel', 'source': 'survey'}"
node,370940073,46.20651,6.1095787,"{'addr:city': 'Châtelaine', 'addr:housenumber': '5', 'addr:postcode': '1219', 'addr:street': ""Avenue de l'Ain"", 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q110716465', 'name': 'Shell', 'wheelchair': 'limited'}"
node,371009114,47.5183128,8.5927268,"{'addr:city': 'Embrach', 'addr:housenumber': '7', 'addr:postcode': '8424', 'addr:street': 'Lochackerstrasse', 'alt_name': 'Migrol Embrach', 'amenity': 'fuel', 'automated': 'yes', 'branch': 'Embrach Embraport', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'name': 'Migrol Tankstelle Embrach', 'opening_hours': '24/7', 'operator': 'Migrol', 'self_service': 'yes', 'shop': 'no', 'website': 'https://www.migrol.ch/de/'}"
node,371216706,46.9465199,7.3850241,"{'addr:city': 'Bern', 'addr:country': 'CH', 'addr:housenumber': '33', 'addr:postcode': '3027', 'addr:street': 'Fellerstrasse', 'alt_name': 'Migrol Betlehem', 'amenity': 'fuel', 'branch': 'Bern Betlehem', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'contact:phone': '+41 31 9919322', 'fuel:diesel': 'yes', 'fuel:octane_100': 'yes', 'fuel:octane_95': 'yes', 'name': 'Migrol Service Betlehem', 'note': 'ref is Station Nr.', 'operator': 'Migrol', 'ref': '1321', 'website': 'https://www.migrol.ch/de/', 'wheelchair': 'yes'}"
node,371407454,46.6922172,6.914791,"{'amenity': 'fuel', 'source': 'survey'}"
node,371739009,46.6899349,7.6722436,"{'amenity': 'fuel', 'compressed_air': 'no'}"
node,372813112,47.4438716,9.0762173,{'amenity': 'fuel'}
node,372974864,47.1164766,8.2000151,"{'amenity': 'fuel', 'name': 'Landi Sempach-Station', 'wheelchair': 'yes'}"
node,373004907,46.0118935,8.9597563,"{'amenity': 'fuel', 'brand': 'Tamoil', 'brand:wikidata': 'Q706793', 'compressed_air': 'no', 'name': 'Tamoil', 'operator': 'Tamoil'}"
node,373280989,47.1708686,8.0992783,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Agrola', 'opening_hours': '24/7', 'self_service': 'yes'}"
node,373457098,46.9156479,9.7438422,{'amenity': 'fuel'}
node,373461342,46.7197479,7.625255,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'operator': 'Tamoil', 'wheelchair': 'yes'}"
node,373802828,46.2323808,9.1029127,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Eni'}"
node,374188679,47.4911174,8.5033648,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'brand:wikipedia': 'de:Avia International', 'check_date': '2024-07-13', 'name': 'Avia'}"
node,374570733,46.9546171,7.3318921,"{'amenity': 'fuel', 'name': 'Haenggi', 'operator': 'Haenggi Brennstoffe AG', 'source': 'survey'}"
node,375944474,47.4431662,9.0714261,"{'amenity': 'fuel', 'name': 'AVIA'}"
node,377012210,47.4117175,8.4558201,"{'addr:city': 'Oberengstringen', 'addr:housenumber': '158', 'addr:postcode': '8102', 'addr:street': 'Zürcherstrasse', 'alt_name': 'Migrol Engstringen', 'amenity': 'fuel', 'branch': 'Oberengstringen', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Migrol Service Engstringen', 'operator': 'Migrol', 'website': 'https://www.migrol.ch/de/'}"
node,377078146,46.9550024,7.2641814,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Rüfenacht', 'source': 'survey'}"
node,378210954,46.1796946,7.5762939,"{'amenity': 'fuel', 'operator': 'Combusta'}"
node,378854352,46.6912023,6.9100826,"{'amenity': 'fuel', 'brand': 'Tamoil', 'brand:wikidata': 'Q706793', 'name': 'Tamoil', 'source': 'survey'}"
node,378876538,46.6874474,6.9071126,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'name': 'Agrola', 'opening_hours': 'Mo-Sa 06:00-21:00; Su 07:00-19:00', 'source': 'survey'}"
node,379083000,46.6153891,7.0520955,"{'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'brand:wikipedia': 'en:BP', 'fixme': 'Please check name and brand. Agip becomes Eni. See http://lists.openstreetmap.ch/pipermail/talk-ch/2019-January/009849.html for (german) discussion.', 'name': 'BP', 'source': 'survey'}"
node,379559846,47.1231221,7.9940004,"{'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q110716465', 'name': 'Shell', 'operator': 'Shell', 'shop': 'car'}"
node,379559862,47.1166024,8.0045513,{'amenity': 'fuel'}
node,379583597,46.9749883,6.8783443,"{'amenity': 'fuel', 'name': 'Garage du Port', 'operator': 'Avia'}"
node,382447070,47.5684685,8.2619085,{'amenity': 'fuel'}
node,383176619,46.6435801,6.9404772,"{'amenity': 'fuel', 'source': 'survey'}"
node,384800467,46.2514508,7.4617736,"{'amenity': 'fuel', 'operator': 'Combusta'}"
node,385677191,46.8227681,7.3408107,"{'amenity': 'fuel', 'brand': 'Tamoil', 'name': 'Tamoil', 'source': 'survey'}"
node,385677192,46.8230213,7.3407193,"{'amenity': 'fuel', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'name': 'Migrol', 'self_service': 'yes', 'source': 'survey'}"
node,385677199,46.8426041,7.3479641,"{'amenity': 'fuel', 'brand': 'Avia', 'source': 'survey'}"
node,387439306,47.2627821,7.700883,"{'amenity': 'fuel', 'brand': 'Rudi Rüssel'}"
node,388110913,47.4282005,8.275488,"{'amenity': 'fuel', 'brand': 'Coop', 'compressed_air': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'opening_hours': 'PH,Mo-Su 00:00-24:00', 'operator': 'Coop Mineraloel'}"
node,388120351,47.4173263,8.2724217,"{'addr:city': 'Mellingen', 'addr:housenumber': '8', 'addr:postcode': '5507', 'addr:street': 'Lenzburgerstrasse', 'amenity': 'fuel', 'brand': 'Ruedi Rüssel', 'brand:wikidata': 'Q111725154', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Ruedi Rüssel'}"
node,388172758,47.4119187,8.240108,"{'amenity': 'fuel', 'name': 'Mazda', 'operator': 'Garage Hürlimann', 'shop': 'car_repair'}"
node,389611796,46.6759669,7.8657367,"{'amenity': 'fuel', 'compressed_air': 'yes', 'name': 'Tamoil', 'operator': 'Tamoil'}"
node,390009439,46.9348415,7.5007708,"{'addr:city': 'Gümligen', 'addr:housenumber': '173', 'addr:postcode': '3073', 'addr:street': 'Worbstrasse', 'amenity': 'fuel', 'compressed_air': 'yes', 'fuel:biogas': 'yes', 'fuel:cng': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Brechtbühl CNG Erdgastankstelle (Automat)', 'opening_hours': '24/7', 'operator': 'Brechtbühl'}"
node,391376413,47.1039244,7.6607198,"{'amenity': 'fuel', 'brand': 'Agrola'}"
node,391448263,46.6890352,7.8636754,"{'amenity': 'fuel', 'compressed_air': 'no', 'currency:CHF': 'yes', 'currency:EUR': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Moveri', 'payment:american_express': 'yes', 'payment:cash': 'yes', 'payment:coins': 'no', 'payment:contactless': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:postfinance_card': 'yes', 'payment:v_pay': 'yes', 'payment:visa': 'yes', 'wheelchair': 'yes'}"
node,392016059,46.5975316,7.9072725,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Avia', 'opening_hours': '24/7', 'operator': 'Avia', 'self_service': 'yes'}"
node,394819519,47.4739609,9.0035942,"{'amenity': 'fuel', 'name': 'Avia', 'operator': 'Avia', 'wheelchair': 'limited'}"
node,394822057,47.4773771,8.9978543,"{'amenity': 'fuel', 'compressed_air': 'yes', 'name': 'BP'}"
node,399464701,46.9443072,6.8450077,{'amenity': 'fuel'}
node,400879398,46.0278265,8.9192002,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Eni', 'operator': 'Eni'}"
node,401610876,47.3479425,8.3476132,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'check_date:opening_hours': '2022-11-22', 'compressed_air': 'no', 'name': 'AVIA', 'opening_hours:signed': 'no', 'operator': 'Avia', 'wheelchair': 'yes'}"
node,407913989,47.5127502,8.5431018,"{'addr:city': 'Bülach', 'addr:housenumber': '46', 'addr:postcode': '8180', 'addr:street': 'Zürichstrasse', 'amenity': 'fuel', 'brand': 'BP', 'name': 'BP Tankstelle', 'operator': 'BP Service'}"
node,408430808,47.0087191,9.496853,"{'amenity': 'fuel', 'name': 'Coop'}"
node,409482527,47.1995404,7.5812798,"{'amenity': 'fuel', 'brand': 'eni', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Kurth', 'shop': 'yes'}"
node,409708659,47.040507,7.6245979,"{'amenity': 'fuel', 'operator': 'Avia'}"
node,410652571,47.4696534,7.8670182,"{'amenity': 'fuel', 'name': 'Pianezze'}"
node,410724179,46.5295787,6.7698613,"{'amenity': 'fuel', 'compressed_air': 'yes', 'operator': 'Tamoil'}"
node,410724759,46.5404748,6.8377021,"{'amenity': 'fuel', 'compressed_air': 'no', 'name': 'Tamoil', 'operator': 'Tamoil'}"
node,410725357,46.5715008,6.8263704,"{'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'brand:wikipedia': 'en:BP', 'name': 'BP', 'opening_hours': '24/7', 'operator': 'BP', 'self_service': 'yes', 'wheelchair': 'yes'}"
node,410725587,46.5325486,6.8502582,"{'amenity': 'fuel', 'operator': 'Tamoil'}"
node,410844750,47.5008151,8.5978083,"{'amenity': 'fuel', 'name': 'Landi'}"
node,410849153,46.018061,8.9135089,"{'amenity': 'fuel', 'fuel:cng': 'yes', 'name': 'Shell', 'operator': 'Shell'}"
node,411002426,46.0735638,7.065837,"{'amenity': 'fuel', 'capacity': '4', 'operator': 'Tamoil'}"
node,411567767,47.4146182,9.3399466,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'fuel:adblue': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'maxheight': '3.4', 'name': 'AVIA', 'opening_hours': '24/7'}"
node,411872585,47.0071684,9.4989292,"{'amenity': 'fuel', 'name': 'Garage Gut Bad Ragaz', 'shop': 'car'}"
node,412098237,47.31862,7.8032333,"{'alt_name': 'Coop Tankstelle Gäupark', 'amenity': 'fuel', 'branch': 'Egerkingen Gäupark', 'brand': 'Coop', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'level': '0', 'name': 'Coop Tankstelle', 'operator': 'Coop Mineraloel', 'payment:cash': 'yes', 'payment:credit_cards': 'yes'}"
node,412723837,46.4670912,6.8361039,"{'amenity': 'fuel', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'compressed_air': 'yes', 'name': 'Migrol', 'operator': 'Esso'}"
node,412739768,46.1670717,9.0013866,"{'addr:city': 'Giubiasco', 'addr:postcode': '6512', 'amenity': 'fuel', 'brand': 'Socar', 'brand:wikidata': 'Q1622293', 'brand:wikipedia': 'en:SOCAR', 'name': 'Socar'}"
node,412772914,46.4547571,6.8550841,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'check_date': '2023-10-15', 'name': 'eni'}"
node,412775821,46.8294969,7.7013357,{'amenity': 'fuel'}
node,412779720,46.797761,7.6837257,"{'addr:city': 'Unterlangenegg', 'addr:housenumber': '117B', 'addr:postcode': '3614', 'addr:street': 'Kreuzweg', 'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Agrola', 'operator': 'AGROLA', 'self_service': 'yes', 'wheelchair': 'yes'}"
node,412780674,46.7963964,7.6914051,"{'amenity': 'fuel', 'brand': 'Tamoil', 'wheelchair': 'yes'}"
node,413332243,46.3253095,6.963197,"{'addr:housenumber': '20', 'addr:postcode': '1853', 'addr:street': 'Route de Lausanne', 'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'internet_access': 'wlan', 'name': 'Eni'}"
node,413482557,46.7909331,7.5188161,"{'amenity': 'fuel', 'name': 'Migrol'}"
node,414665937,46.3241446,6.9639474,"{'amenity': 'fuel', 'operator': 'Tamoil'}"
node,415651478,46.9934801,6.9277143,"{'amenity': 'fuel', 'compressed_air': 'no', 'name': 'HK', 'opening_hours': '24/7'}"
node,418006104,47.106173,6.8343637,"{'amenity': 'fuel', 'brand': 'Jubin', 'fuel:cng': 'yes', 'name': 'Bonny SA', 'name:fr': 'Jubin', 'opening_hours': '24/7', 'operator': 'Jubin'}"
node,418016506,46.5623473,6.6870242,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'name': 'Eni', 'operator': 'Agip'}"
node,418028689,46.9390134,7.780483,"{'amenity': 'fuel', 'operator': 'AGIP', 'wheelchair': 'yes'}"
node,418190212,47.1123327,9.215449,"{'amenity': 'fuel', 'name': 'Tankstelle', 'wheelchair': 'yes'}"
node,418361738,46.6965857,6.4791179,"{'amenity': 'fuel', 'name': 'Mini Prix'}"
node,418364681,47.0687548,7.6007489,"{'addr:city': 'Burgdorf', 'addr:housenumber': '235', 'addr:postcode': '3400', 'addr:street': 'Kirchbergstrasse', 'alt_name': 'Migrol Burgdorf', 'amenity': 'fuel', 'branch': 'Burgdorf', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'name': 'Migrol Service Burgdorf', 'operator': 'Migrol', 'website': 'https://www.migrol.ch/de/'}"
node,418364926,47.0668452,7.6053713,"{'amenity': 'fuel', 'brand': 'Agrola'}"
node,418952812,47.362284,8.366332,"{'amenity': 'fuel', 'compressed_air': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Shell', 'operator': 'Shell', 'self_service': 'yes', 'shop': 'kiosk'}"
node,419793549,46.9794619,9.4806514,"{'amenity': 'fuel', 'name': 'Sandgrueb'}"
node,419877172,46.3863281,6.8378986,"{'amenity': 'fuel', 'name': 'MINI PRIX'}"
node,420347109,47.4929508,7.0170192,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Garage Pilou SARL', 'source': 'http://www.jubin.ch/stations-service/stations-service/garage-pilou'}"
node,420437934,46.1121477,8.9318574,"{'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q110716465', 'name': 'Shell', 'operator': 'Shell'}"
node,420580644,47.0356478,7.6294931,"{'amenity': 'fuel', 'operator': 'BP'}"
node,421941395,47.0576276,7.6294384,"{'addr:city': 'Burgdorf', 'addr:housenumber': '1', 'addr:postcode': '3400', 'addr:street': 'Sägegasse', 'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Agrola', 'opening_hours': '24/7', 'operator': 'Agrola'}"
node,421981859,47.2158393,8.573721,"{'amenity': 'fuel', 'branch': 'Baar Sihlbruggstrasse', 'brand': 'Coop', 'name': 'Coop', 'operator': 'Coop Mineraloel AG'}"
node,423352403,47.6942169,8.5715463,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'compressed_air': 'yes', 'name': 'Agrola', 'opening_hours': 'Mo-Sa 06:00-22:00; Su 07:00-21:00', 'website': 'http://www.landiberingen.ch/', 'wheelchair': 'yes'}"
node,427921820,47.262549,8.17665,"{'amenity': 'fuel', 'brand': 'Tamoil', 'brand:wikidata': 'Q706793', 'name': 'Tamoil'}"
node,428467234,46.3946609,6.2368928,{'amenity': 'fuel'}
node,428720432,46.6247728,6.4422236,"{'addr:city': 'Cuarnens', 'addr:housenumber': '8', 'addr:postcode': '1148', 'addr:street': 'Route de Cossonay', 'amenity': 'fuel', 'name': 'Stop+Go', 'operator': 'Mini-Prix'}"
node,428876091,47.31532,8.5221094,"{'amenity': 'fuel', 'name': 'Dangel'}"
node,428933773,46.4685396,6.8327705,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'name': 'Eni'}"
node,429161254,46.1846537,6.1373308,"{'addr:city': 'Carouge', 'addr:housenumber': '12', 'addr:postcode': '1227', 'addr:street': 'Rue Louis-De-Montfalcon', 'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'name': 'Eni'}"
node,429360387,46.538263,6.7343295,"{'amenity': 'fuel', 'name': 'Garage de Savigny'}"
node,430264022,46.9635837,7.4814764,"{'amenity': 'fuel', 'name': 'Hänggi', 'operator': 'Hänggi Brennstoffe AG'}"
node,430399623,46.8327381,9.8536956,"{'addr:city': 'Davos Wolfgang', 'addr:country': 'CH', 'addr:housenumber': '32', 'addr:postcode': '7265', 'addr:street': 'Prättigauerstrasse', 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q110716465', 'name': 'Shell', 'opening_hours': 'Mo-Su 07:30-19:30', 'operator': 'Kessler Betriebe AG', 'self_service': 'yes'}"
node,430444348,46.9997609,7.4644307,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'fuel:adblue': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Agrola', 'source': 'survey'}"
node,430460537,47.0197233,7.4976559,"{'amenity': 'fuel', 'name': 'Zentrum Tankstelle'}"
node,430480451,46.95745,7.4861054,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Eni'}"
node,430829372,46.9568291,7.4839823,"{'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'fuel:GTL_diesel': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'BP', 'operator': 'BP'}"
node,430829373,46.9600335,7.4799152,"{'addr:city': 'Ostermundigen', 'addr:country': 'CH', 'addr:housenumber': '151', 'addr:postcode': '3072', 'addr:street': 'Schermenweg', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Hänggi', 'opening_hours': '24/7', 'operator': 'Hänggi Brennstoffe AG', 'source': 'survey and website', 'website': 'https://haenggi-oel.ch/unsere-tankstellen/schermenweg.html'}"
node,430842487,46.9581795,7.4916026,"{'addr:city': 'Ostermundigen', 'addr:housenumber': '84', 'addr:postcode': '3072', 'addr:street': 'Bernstrasse', 'amenity': 'fuel', 'compressed_air': 'no', 'name': 'Peter Brechtbühl AG', 'opening_hours': 'Mo-Th 13:00-17:30,07:30-12:00; Fr 07:30-12:00,13:00-17:00', 'operator': 'Peter Brechtbühl AG', 'website': 'http://www.peter-brechtbuehl-ag.ch'}"
node,430905343,47.0175225,7.4908803,"{'addr:city': 'Urtenen-Schönbühl', 'addr:housenumber': '10', 'addr:postcode': '3322', 'addr:street': 'Industriestrasse', 'alt_name': 'Migrol Schönbühl', 'amenity': 'fuel', 'branch': 'Schönbühl', 'brand': 'Migrol', 'brand:wikidata': 'Q1747771', 'brand:wikipedia': 'de:Migrol', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Migrol Service Schönbühl', 'operator': 'Migrol', 'website': 'https://www.migrol.ch/de/'}"
node,431206375,46.6182993,6.4165305,"{'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'name': 'Eni', 'operator': 'Eni'}"
node,432296457,47.2094875,9.4886231,"{'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'brand:wikipedia': 'de:Agrola', 'name': 'Agrola'}"
node,432296458,47.2112124,9.4943153,"{'amenity': 'fuel', 'name': 'Coop'}"
node,432615367,47.3159652,8.5302907,"{'addr:city': 'Adliswil', 'addr:housenumber': '40', 'addr:postcode': '8134', 'addr:street': 'Zürichstrasse', 'amenity': 'fuel', 'branch': 'Adliswil', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'name': 'Avia Adliswil', 'operator': 'Garage Sulzer'}"
node,433463274,47.1687532,7.3517187,"{'amenity': 'fuel', 'brand': 'Socar', 'operator': 'Esso', 'wheelchair': 'yes'}"
node,433569065,47.3972404,9.0064483,"{'amenity': 'fuel', 'name': 'Schmid-Garage AG'}"
node,435573454,47.6843629,8.6600579,"{'amenity': 'fuel', 'branch': 'Langwiesen', 'brand': 'Coop Pronto', 'brand:wikidata': 'Q1129777', 'name': 'Coop Pronto', 'operator': 'Coop Mineraloel', 'shop': 'convenience', 'wheelchair': 'yes'}"
node,438227914,46.9542541,7.4333135,"{'alt_name': 'Freiburghaus CarCenter', 'amenity': 'fuel', 'brand': 'Ruedi Rüssel', 'brand:wikidata': 'Q111725154', 'compressed_air': 'no', 'contact:addr': 'Mittelstrasse 11, 3012 Bern', 'contact:fax': '+41 31 3022114', 'contact:phone': '+41 31 3010606', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes', 'name': 'Ruedi Rüssel', 'source': 'survey'}"
node,439704540,47.0800536,8.1305903,"{'amenity': 'fuel', 'brand': 'BP', 'compressed_air': 'yes', 'opening_hours': '24/7'}"
node,440817437,47.3660407,9.5542563,"{'amenity': 'fuel', 'brand': 'Avia', 'brand:wikidata': 'Q300147', 'brand:wikipedia': 'de:Avia International', 'name': 'Avia'}"
node,440817438,47.3635007,9.555741,"{'addr:city': 'Altstätten', 'addr:country': 'CH', 'addr:housenumber': '87', 'addr:postcode': '9450', 'addr:street': 'Oberrieterstrasse', 'amenity': 'fuel', 'brand': 'Agrola', 'brand:wikidata': 'Q397351', 'brand:wikipedia': 'de:Agrola', 'compressed_air': 'yes', 'fax': '+41 71 757 50 79', 'fuel:adblue': 'yes', 'fuel:cng': 'yes', 'fuel:diesel': 'yes', 'fuel:gasoline': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Agrola', 'opening_hours': 'Mo-Sa 06:00-22:00; Su 07:00-21:00', 'operator': 'LANDI Oberrheintal Genossenschaft', 'phone': '+41 71 757 50 77'}"
node,440848081,46.4107908,8.1515888,"{'amenity': 'fuel', 'brand': 'Tamoil', 'brand:wikidata': 'Q706793', 'brand:wikipedia': 'en:Tamoil', 'name': 'Tamoil'}"
node,440891382,46.8152374,7.215482,"{'addr:city': 'Tafers', 'addr:country': 'CH', 'addr:housenumber': '1', 'addr:postcode': '1712', 'addr:street': 'Mariahilfstrasse', 'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'brand:wikipedia': 'en:BP', 'name': 'BP', 'operator': 'BP'}"
node,441134960,46.5052045,6.6765399,"{'addr:city': 'Lutry', 'addr:housenumber': '12', 'addr:postcode': '1095', 'addr:street': 'Route de Lavaux', 'amenity': 'fuel', 'brand': 'Tamoil', 'brand:wikidata': 'Q706793', 'brand:wikipedia': 'en:Tamoil', 'ethanol': 'no', 'fuel:biodiesel': 'no', 'fuel:diesel': 'yes', 'fuel:lpg': 'no', 'fuel:octane_100': 'no', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Tamoil', 'opening_hours': 'Mo-Sa 06:30-21:30; Su 07:00-21:30', 'phone': '+41217914660'}"
node,441595897,47.3506384,8.2723513,"{'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'brand:wikipedia': 'en:BP', 'name': 'BP', 'operator': 'BP'}"
node,441890755,47.6508092,9.1656162,"{'amenity': 'fuel', 'brand': 'Tamoil', 'brand:wikidata': 'Q706793', 'brand:wikipedia': 'en:Tamoil', 'internet_access': 'wlan', 'name': 'Tamoil', 'toilets': 'yes', 'wheelchair': 'yes'}"
node,442497825,47.2048981,7.5624058,"{'amenity': 'fuel', 'brand': 'BP'}"
node,442529871,47.2526094,7.6493802,"{'amenity': 'fuel', 'compressed_air': 'no', 'name': 'Ruedi Rüssel'}"
node,442592745,46.252595,7.0082419,"{'amenity': 'fuel', 'compressed_air': 'no', 'name': 'Tamoil'}"
node,442642800,47.3881888,9.652495,"{'addr:city': 'Diepoldsau', 'addr:country': 'CH', 'addr:housenumber': '22', 'addr:postcode': '9444', 'addr:state': 'AT', 'addr:street': 'Tramstrasse', 'amenity': 'fuel', 'brand': 'Coop', 'name': 'Coop Pronto Tankstelle', 'opening_hours': 'Mo-Sa 05:30-22:00; Su 07:00-21:00', 'operator': 'Coop', 'website': 'https://www.coop-pronto.ch/de/standort/diepoldsau/'}"
node,442642801,47.3884504,9.6515888,"{'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'brand:wikipedia': 'en:BP', 'name': 'BP', 'operator': 'BP'}"
node,442642802,47.3893601,9.6509158,"{'addr:housename': 'Agip', 'amenity': 'fuel', 'brand': 'Eni', 'brand:wikidata': 'Q565594', 'brand:wikipedia': 'en:Eni', 'name': 'Eni'}"
